STUDENT_ID,FALL_COHORT,COHORT_TYPE,GENDER,N__IPEDS_ETHNICITY,ENROLLMENT_STATUS,EXCLUSION_ELIGIBLE,ENROLLED_FALL_2020
ID015459,2019,LD,M,WHITE,P,N,Y
ID015460,2019,FTF,F,HISPA,F,N,Y
ID015461,2019,N/A,F,HISPA,P,N,Y
ID015462,2019,N/A,M,HISPA,F,N,Y
ID015463,2019,FTF,F,HISPA,F,N,Y
ID015464,2019,UD,M,HISPA,F,N,Y
ID015465,2019,FTF,F,HISPA,F,N,Y
ID015466,2019,N/A,F,WHITE,F,N,Y
ID015467,2019,N/A,F,HISPA,F,N,Y
ID015468,2019,N/A,F,HISPA,F,N,Y
ID015469,2019,N/A,F,HISPA,P,N,Y
ID015470,2019,N/A,M,WHITE,F,N,Y
ID015471,2019,N/A,F,WHITE,F,N,Y
ID015472,2019,N/A,M,WHITE,P,N,Y
ID015473,2019,N/A,F,BLACK,F,N,Y
ID015474,2019,N/A,F,WHITE,P,N,Y
ID015475,2019,N/A,F,WHITE,F,N,Y
ID015476,2019,N/A,M,HISPA,F,N,Y
ID015477,2019,N/A,F,BLACK,P,N,Y
ID015478,2019,N/A,M,WHITE,F,N,Y
ID015479,2019,N/A,F,WHITE,P,N,Y
ID015480,2019,N/A,F,WHITE,F,N,Y
ID015481,2019,N/A,F,INTL,F,N,Y
ID015482,2019,N/A,M,WHITE,F,N,Y
ID015483,2019,N/A,F,WHITE,F,N,Y
ID015484,2019,N/A,F,HISPA,F,N,Y
ID015485,2019,N/A,F,TWOMORE,F,N,Y
ID015486,2019,N/A,M,WHITE,F,N,Y
ID015487,2019,N/A,F,BLACK,F,N,Y
ID015488,2019,N/A,F,WHITE,F,N,Y
ID015489,2019,N/A,F,WHITE,P,N,Y
ID015490,2019,N/A,F,HISPA,F,N,Y
ID015491,2019,N/A,F,WHITE,F,N,Y
ID015492,2019,N/A,M,INTL,F,N,Y
ID015493,2019,N/A,M,INTL,F,N,Y
ID015494,2019,N/A,F,WHITE,P,N,Y
ID015495,2019,N/A,M,WHITE,P,N,Y
ID015496,2019,N/A,F,INTL,F,N,Y
ID015497,2019,N/A,F,WHITE,F,N,Y
ID015498,2019,N/A,F,HISPA,P,N,Y
ID015499,2019,N/A,F,INTL,F,N,Y
ID015500,2019,N/A,M,WHITE,F,N,Y
ID015501,2019,N/A,F,WHITE,F,N,Y
ID015502,2019,N/A,F,TWOMORE,F,N,Y
ID015503,2019,N/A,F,INTL,F,N,Y
ID015504,2019,N/A,M,HISPA,F,N,Y
ID015505,2019,N/A,F,NSPEC,P,N,Y
ID015506,2019,UD,M,WHITE,F,N,Y
ID015507,2019,FTF,M,WHITE,F,N,Y
ID015508,2019,UD,F,ASIAN,P,N,Y
ID015509,2019,N/A,F,WHITE,F,N,Y
ID015510,2019,N/A,F,WHITE,F,N,Y
ID015511,2019,N/A,M,WHITE,F,N,Y
ID015512,2019,N/A,F,WHITE,F,N,Y
ID015513,2019,FTF,F,HISPA,F,N,Y
ID015514,2019,N/A,F,NSPEC,P,N,Y
ID015515,2019,UD,F,HISPA,F,N,Y
ID015516,2019,N/A,F,HISPA,F,N,Y
ID015517,2019,N/A,M,HISPA,P,N,Y
ID015518,2019,N/A,M,WHITE,F,N,Y
ID015519,2019,N/A,F,WHITE,F,N,Y
ID015520,2019,N/A,F,NSPEC,F,N,Y
ID015521,2019,N/A,M,WHITE,P,N,Y
ID015522,2019,FTF,F,WHITE,F,N,Y
ID015523,2019,LD,M,WHITE,F,N,Y
ID015524,2019,FTF,M,WHITE,F,N,Y
ID015525,2019,N/A,M,HISPA,P,N,Y
ID015526,2019,N/A,M,TWOMORE,F,N,Y
ID015527,2019,N/A,F,WHITE,F,N,Y
ID015528,2019,N/A,F,ASIAN,F,N,Y
ID015529,2019,FTF,F,TWOMORE,F,N,Y
ID015530,2019,LD,F,WHITE,F,N,Y
ID015531,2019,N/A,M,WHITE,F,N,Y
ID015532,2019,N/A,M,HISPA,F,N,Y
ID015533,2019,N/A,M,WHITE,F,N,Y
ID015534,2019,N/A,M,WHITE,F,N,Y
ID015535,2019,N/A,F,WHITE,F,N,Y
ID015536,2019,N/A,M,HISPA,F,N,Y
ID015537,2019,N/A,F,HISPA,F,N,Y
ID015538,2019,N/A,M,WHITE,F,N,Y
ID015539,2019,FTF,F,AMIND,F,N,Y
ID015540,2019,N/A,F,WHITE,F,N,Y
ID015541,2019,N/A,F,WHITE,F,N,Y
ID015542,2019,FTF,F,WHITE,F,N,Y
ID015543,2019,N/A,F,HISPA,F,N,Y
ID015544,2019,N/A,F,HISPA,F,N,Y
ID015545,2019,N/A,F,BLACK,P,N,Y
ID015546,2019,FTF,F,WHITE,F,N,Y
ID015547,2019,N/A,F,WHITE,F,N,Y
ID015548,2019,N/A,M,WHITE,F,N,Y
ID015549,2019,N/A,M,WHITE,F,N,Y
ID015550,2019,N/A,F,WHITE,F,N,Y
ID015551,2019,LD,M,WHITE,F,N,Y
ID015552,2019,FTF,F,WHITE,F,N,Y
ID015553,2019,N/A,F,BLACK,P,N,Y
ID015554,2019,N/A,F,HISPA,F,N,Y
ID015555,2019,FTF,F,WHITE,F,N,Y
ID015556,2019,FTF,F,WHITE,F,N,Y
ID015557,2019,FTF,F,WHITE,F,N,Y
ID015558,2019,N/A,F,WHITE,F,N,Y
ID015559,2019,FTF,M,WHITE,F,N,Y
ID015560,2019,UD,F,HISPA,F,N,Y
ID015561,2019,N/A,F,WHITE,F,N,Y
ID015562,2019,N/A,F,WHITE,F,N,Y
ID015563,2019,FTF,F,BLACK,F,N,Y
ID015564,2019,N/A,F,HISPA,F,N,Y
ID015565,2019,N/A,F,HISPA,F,N,Y
ID015566,2019,FTF,F,TWOMORE,F,N,Y
ID015567,2019,N/A,F,TWOMORE,F,N,Y
ID015568,2019,N/A,F,HISPA,F,N,Y
ID015569,2019,FTF,F,HISPA,F,N,Y
ID015570,2019,N/A,F,WHITE,F,N,Y
ID015571,2019,N/A,F,WHITE,F,N,Y
ID015572,2019,N/A,F,WHITE,F,N,Y
ID015573,2019,N/A,M,HISPA,F,N,Y
ID015574,2019,N/A,M,TWOMORE,F,N,Y
ID015575,2019,N/A,F,WHITE,P,N,Y
ID015576,2019,N/A,F,HISPA,P,N,Y
ID015577,2019,N/A,M,HISPA,P,N,Y
ID015578,2019,N/A,F,HISPA,P,N,Y
ID015579,2019,N/A,F,ASIAN,F,N,Y
ID015580,2019,N/A,F,WHITE,F,N,Y
ID015581,2019,N/A,F,HISPA,F,N,Y
ID015582,2019,N/A,M,HISPA,F,N,Y
ID015583,2019,N/A,M,HISPA,P,N,Y
ID015584,2019,N/A,M,HISPA,P,N,Y
ID015585,2019,N/A,M,WHITE,F,N,Y
ID015586,2019,N/A,M,WHITE,F,N,Y
ID015587,2019,UD,M,BLACK,F,N,Y
ID015588,2019,N/A,F,TWOMORE,P,N,Y
ID015589,2019,N/A,M,HISPA,F,N,Y
ID015590,2019,N/A,F,WHITE,F,N,Y
ID015591,2019,N/A,F,ASIAN,F,N,Y
ID015592,2019,N/A,F,HISPA,P,N,Y
ID015593,2019,N/A,F,WHITE,P,N,Y
ID015594,2019,N/A,F,WHITE,P,N,Y
ID015595,2019,N/A,M,INTL,F,N,Y
ID015596,2019,N/A,M,INTL,F,N,Y
ID015597,2019,N/A,M,INTL,F,N,Y
ID015598,2019,N/A,F,WHITE,F,N,Y
ID015599,2019,N/A,M,WHITE,F,N,Y
ID015600,2019,N/A,F,TWOMORE,P,N,Y
ID015601,2019,N/A,F,HISPA,F,N,Y
ID015602,2019,N/A,M,WHITE,F,N,Y
ID015603,2019,N/A,F,TWOMORE,P,N,Y
ID015604,2019,N/A,F,HISPA,P,N,Y
ID015605,2019,N/A,M,HISPA,F,N,Y
ID015606,2019,N/A,F,TWOMORE,F,N,Y
ID015607,2019,N/A,F,HISPA,F,N,Y
ID015608,2019,N/A,F,WHITE,P,N,Y
ID015609,2019,N/A,F,WHITE,F,N,Y
ID015610,2019,N/A,F,WHITE,P,N,Y
ID015611,2019,N/A,F,ASIAN,P,N,Y
ID015612,2019,N/A,F,WHITE,F,N,Y
ID015613,2019,N/A,F,WHITE,P,N,Y
ID015614,2019,N/A,M,WHITE,P,N,Y
ID015615,2019,N/A,F,WHITE,P,N,Y
ID015616,2019,N/A,M,WHITE,F,N,Y
ID015617,2019,N/A,F,HISPA,P,N,Y
ID015618,2019,N/A,F,WHITE,P,N,Y
ID015619,2019,N/A,F,HISPA,F,N,Y
ID015620,2019,N/A,M,WHITE,F,N,Y
ID015621,2019,N/A,F,NSPEC,F,N,Y
ID015622,2019,N/A,F,WHITE,P,N,Y
ID015623,2019,N/A,F,INTL,F,N,Y
ID015624,2019,N/A,F,INTL,F,N,Y
ID015625,2019,N/A,M,INTL,F,N,Y
ID015626,2019,N/A,M,ASIAN,F,N,Y
ID015627,2019,N/A,M,INTL,F,N,Y
ID015628,2019,N/A,M,INTL,F,N,Y
ID015629,2019,N/A,M,INTL,F,N,Y
ID015630,2019,N/A,M,INTL,F,N,Y
ID015631,2019,N/A,F,WHITE,F,N,Y
ID015632,2019,N/A,F,WHITE,F,N,Y
ID015633,2019,N/A,F,WHITE,F,N,Y
ID015634,2019,N/A,F,WHITE,F,N,Y
ID015635,2019,N/A,F,HISPA,F,N,Y
ID015636,2019,N/A,M,PACIF,P,N,Y
ID015637,2019,N/A,M,INTL,F,N,Y
ID015638,2019,N/A,F,WHITE,F,N,Y
ID015639,2019,N/A,F,WHITE,F,N,Y
ID015640,2019,UD,F,HISPA,P,N,Y
ID015641,2019,N/A,F,HISPA,F,N,Y
ID015642,2019,N/A,F,HISPA,F,N,Y
ID015643,2019,FTF,F,HISPA,F,N,Y
ID015644,2019,N/A,F,HISPA,F,N,Y
ID015645,2019,N/A,F,HISPA,P,N,Y
ID015646,2019,FTF,M,HISPA,P,N,Y
ID015647,2019,N/A,F,TWOMORE,F,N,Y
ID015648,2019,FTF,F,TWOMORE,F,N,Y
ID015649,2019,N/A,F,HISPA,F,N,Y
ID015650,2019,N/A,F,HISPA,F,N,Y
ID015651,2019,FTF,F,HISPA,F,N,Y
ID015652,2019,N/A,F,HISPA,F,N,Y
ID015653,2019,N/A,F,HISPA,F,N,Y
ID015654,2019,N/A,F,HISPA,F,N,Y
ID015655,2019,N/A,F,HISPA,F,N,Y
ID015656,2019,N/A,F,HISPA,F,N,Y
ID015657,2019,UD,M,HISPA,F,N,Y
ID015658,2019,FTF,M,WHITE,F,N,Y
ID015659,2019,N/A,F,HISPA,P,N,Y
ID015660,2019,N/A,M,HISPA,P,N,Y
ID015661,2019,UD,M,HISPA,P,N,Y
ID015662,2019,N/A,F,HISPA,F,N,Y
ID015663,2019,N/A,F,WHITE,P,N,Y
ID015664,2019,N/A,F,WHITE,F,N,Y
ID015665,2019,N/A,F,HISPA,F,N,Y
ID015666,2019,N/A,F,AMIND,F,N,Y
ID015667,2019,N/A,F,TWOMORE,F,N,Y
ID015668,2019,UD,F,WHITE,F,N,Y
ID015669,2019,N/A,F,HISPA,F,N,Y
ID015670,2019,N/A,F,HISPA,F,N,Y
ID015671,2019,N/A,F,HISPA,F,N,Y
ID015672,2019,N/A,F,TWOMORE,F,N,Y
ID015673,2019,FTF,F,WHITE,F,N,Y
ID015674,2019,FTF,M,WHITE,P,N,Y
ID015675,2019,N/A,M,WHITE,F,N,Y
ID015676,2019,N/A,F,NSPEC,F,N,Y
ID015677,2019,FTF,F,WHITE,F,N,Y
ID015678,2019,N/A,F,WHITE,F,N,Y
ID015679,2019,N/A,F,WHITE,F,N,Y
ID015680,2019,N/A,F,INTL,F,N,Y
ID015681,2019,N/A,F,WHITE,F,N,Y
ID015682,2019,UD,F,TWOMORE,P,N,Y
ID015683,2019,FTF,F,WHITE,F,N,Y
ID015684,2019,N/A,F,AMIND,P,N,Y
ID015685,2019,N/A,F,TWOMORE,F,N,Y
ID015686,2019,N/A,F,HISPA,F,N,Y
ID015687,2019,N/A,M,HISPA,F,N,Y
ID015688,2019,N/A,F,BLACK,P,N,Y
ID015689,2019,FTF,F,AMIND,F,N,Y
ID015690,2019,FTF,F,WHITE,F,N,Y
ID015691,2019,N/A,M,WHITE,F,N,Y
ID015692,2019,FTF,M,ASIAN,P,N,Y
ID015693,2019,N/A,F,WHITE,F,N,Y
ID015694,2019,N/A,M,WHITE,F,N,Y
ID015695,2019,N/A,M,HISPA,F,N,Y
ID015696,2019,N/A,M,HISPA,F,N,Y
ID015697,2019,UD,F,HISPA,F,N,Y
ID015698,2019,N/A,F,HISPA,F,N,Y
ID015699,2019,N/A,F,ASIAN,F,N,Y
ID015700,2019,N/A,M,HISPA,F,N,Y
ID015701,2019,N/A,M,WHITE,F,N,Y
ID015702,2019,N/A,F,WHITE,P,N,Y
ID015703,2019,N/A,F,WHITE,F,N,Y
ID015704,2019,UD,F,WHITE,F,N,Y
ID015705,2019,N/A,M,TWOMORE,P,N,Y
ID015706,2019,N/A,F,WHITE,F,N,Y
ID015707,2019,N/A,F,TWOMORE,P,N,Y
ID015708,2019,N/A,F,TWOMORE,P,N,Y
ID015709,2019,N/A,F,WHITE,F,N,Y
ID015710,2019,N/A,F,HISPA,F,N,Y
ID015711,2019,N/A,F,HISPA,F,N,Y
ID015712,2019,N/A,M,AMIND,F,N,Y
ID015713,2019,N/A,F,HISPA,P,N,Y
ID015714,2019,N/A,F,WHITE,F,N,Y
ID015715,2019,N/A,F,WHITE,P,N,Y
ID015716,2019,N/A,F,HISPA,P,N,Y
ID015717,2019,N/A,F,WHITE,F,N,Y
ID015718,2019,N/A,F,ASIAN,P,N,Y
ID015719,2019,N/A,F,WHITE,F,N,Y
ID015720,2019,N/A,F,TWOMORE,F,N,Y
ID015721,2019,N/A,F,WHITE,P,N,Y
ID015722,2019,N/A,F,WHITE,P,N,Y
ID015723,2019,N/A,F,WHITE,F,N,Y
ID015724,2019,N/A,F,WHITE,F,N,Y
ID015725,2019,N/A,F,ASIAN,F,N,Y
ID015726,2019,N/A,F,HISPA,P,N,Y
ID015727,2019,N/A,F,HISPA,F,N,Y
ID015728,2019,N/A,F,WHITE,F,N,Y
ID015729,2019,N/A,F,HISPA,F,N,Y
ID015730,2019,N/A,F,ASIAN,F,N,Y
ID015731,2019,N/A,F,WHITE,F,N,Y
ID015732,2019,N/A,M,BLACK,F,N,Y
ID015733,2019,N/A,M,WHITE,P,N,Y
ID015734,2019,N/A,M,WHITE,F,N,Y
ID015735,2019,N/A,F,NSPEC,F,N,Y
ID015736,2019,N/A,F,HISPA,F,N,Y
ID015737,2019,N/A,M,HISPA,P,N,Y
ID015738,2019,N/A,F,HISPA,F,N,Y
ID015739,2019,N/A,F,WHITE,F,N,Y
ID015740,2019,N/A,F,BLACK,F,N,Y
ID015741,2019,N/A,M,WHITE,F,N,Y
ID015742,2019,FTF,M,WHITE,F,N,Y
ID015743,2019,N/A,F,WHITE,F,N,Y
ID015744,2019,N/A,M,INTL,F,N,Y
ID015745,2019,FTF,F,WHITE,F,N,Y
ID015746,2019,N/A,M,WHITE,F,N,Y
ID015747,2019,N/A,M,WHITE,F,N,Y
ID015748,2019,N/A,M,NSPEC,F,N,Y
ID015749,2019,N/A,M,WHITE,F,N,Y
ID015750,2019,N/A,F,WHITE,F,N,Y
ID015751,2019,N/A,F,WHITE,P,N,Y
ID015752,2019,LD,F,WHITE,F,N,Y
ID015753,2019,N/A,M,WHITE,F,N,Y
ID015754,2019,N/A,F,HISPA,F,N,Y
ID015755,2019,N/A,F,WHITE,F,N,Y
ID015756,2019,FTF,M,WHITE,F,N,Y
ID015757,2019,FTF,M,TWOMORE,F,N,Y
ID015758,2019,FTF,F,WHITE,F,N,Y
ID015759,2019,FTF,F,WHITE,F,N,Y
ID015760,2019,N/A,F,WHITE,P,N,Y
ID015761,2019,N/A,F,WHITE,F,N,Y
ID015762,2019,FTF,M,WHITE,P,N,Y
ID015763,2019,N/A,F,WHITE,P,N,Y
ID015764,2019,N/A,F,WHITE,F,N,Y
ID015765,2019,FTF,F,WHITE,F,N,Y
ID015766,2019,FTF,M,HISPA,P,N,Y
ID015767,2019,N/A,F,WHITE,P,N,Y
ID015768,2019,LD,M,WHITE,F,N,Y
ID015769,2019,N/A,F,WHITE,F,N,Y
ID015770,2019,N/A,M,WHITE,P,N,Y
ID015771,2019,N/A,M,WHITE,P,N,Y
ID015772,2019,LD,M,WHITE,F,N,Y
ID015773,2019,N/A,F,BLACK,F,N,Y
ID015774,2019,N/A,M,WHITE,F,N,Y
ID015775,2019,N/A,F,WHITE,F,N,Y
ID015776,2019,UD,F,WHITE,F,N,Y
ID015777,2019,N/A,M,HISPA,F,N,Y
ID015778,2019,FTF,F,HISPA,F,N,Y
ID015779,2019,N/A,M,WHITE,F,N,Y
ID015780,2019,N/A,F,WHITE,P,N,Y
ID015781,2019,N/A,M,WHITE,F,N,Y
ID015782,2019,N/A,M,WHITE,F,N,Y
ID015783,2019,N/A,F,HISPA,F,N,Y
ID015784,2019,N/A,F,WHITE,F,N,Y
ID015785,2019,N/A,F,NSPEC,P,N,Y
ID015786,2019,N/A,F,WHITE,F,N,Y
ID015787,2019,N/A,M,WHITE,F,N,Y
ID015788,2019,N/A,M,WHITE,F,N,Y
ID015789,2019,N/A,M,WHITE,F,N,Y
ID015790,2019,N/A,F,WHITE,F,N,Y
ID015791,2019,FTF,M,WHITE,F,N,Y
ID015792,2019,FTF,F,AMIND,F,N,Y
ID015793,2019,FTF,M,WHITE,F,N,Y
ID015794,2019,FTF,F,ASIAN,F,N,Y
ID015795,2019,FTF,M,HISPA,F,N,Y
ID015796,2019,FTF,F,BLACK,F,N,Y
ID015797,2019,N/A,F,HISPA,F,N,Y
ID015798,2019,N/A,F,WHITE,F,N,Y
ID015799,2019,FTF,F,WHITE,F,N,Y
ID015800,2019,N/A,M,TWOMORE,F,N,Y
ID015801,2019,N/A,M,HISPA,P,N,Y
ID015802,2019,FTF,F,TWOMORE,F,N,Y
ID015803,2019,N/A,F,WHITE,F,N,Y
ID015804,2019,N/A,M,BLACK,F,N,Y
ID015805,2019,N/A,M,WHITE,P,N,Y
ID015806,2019,N/A,F,WHITE,F,N,Y
ID015807,2019,N/A,F,WHITE,F,N,Y
ID015808,2019,N/A,M,WHITE,F,N,Y
ID015809,2019,N/A,F,WHITE,F,N,Y
ID015810,2019,FTF,F,WHITE,F,N,Y
ID015811,2019,FTF,F,WHITE,F,N,Y
ID015812,2019,N/A,M,WHITE,F,N,Y
ID015813,2019,N/A,F,WHITE,F,N,Y
ID015814,2019,N/A,M,WHITE,F,N,Y
ID015815,2019,N/A,F,WHITE,P,N,Y
ID015816,2019,N/A,F,WHITE,F,N,Y
ID015817,2019,N/A,M,HISPA,P,N,Y
ID015818,2019,N/A,F,HISPA,P,N,Y
ID015819,2019,N/A,F,WHITE,F,N,Y
ID015820,2019,N/A,F,WHITE,F,N,Y
ID015821,2019,N/A,F,WHITE,P,N,Y
ID015822,2019,N/A,F,WHITE,F,N,Y
ID015823,2019,N/A,F,WHITE,F,N,Y
ID015824,2019,N/A,F,NSPEC,F,N,Y
ID015825,2019,N/A,M,WHITE,F,N,Y
ID015826,2019,N/A,M,TWOMORE,F,N,Y
ID015827,2019,N/A,M,WHITE,P,N,Y
ID015828,2019,N/A,M,WHITE,P,N,Y
ID015829,2019,N/A,F,WHITE,F,N,Y
ID015830,2019,N/A,F,WHITE,F,N,Y
ID015831,2019,N/A,F,WHITE,F,N,Y
ID015832,2019,N/A,F,WHITE,F,N,Y
ID015833,2019,N/A,M,WHITE,P,N,Y
ID015834,2019,N/A,M,WHITE,F,N,Y
ID015835,2019,N/A,F,WHITE,F,N,Y
ID015836,2019,N/A,F,WHITE,P,N,Y
ID015837,2019,N/A,F,WHITE,F,N,Y
ID015838,2019,N/A,F,WHITE,F,N,Y
ID015839,2019,N/A,F,WHITE,F,N,Y
ID015840,2019,N/A,M,WHITE,F,N,Y
ID015841,2019,N/A,M,WHITE,F,N,Y
ID015842,2019,N/A,F,HISPA,F,N,Y
ID015843,2019,LD,M,HISPA,F,N,Y
ID015844,2019,N/A,F,WHITE,F,N,Y
ID015845,2019,N/A,F,HISPA,F,N,Y
ID015846,2019,N/A,F,WHITE,F,N,Y
ID015847,2019,LD,M,WHITE,F,N,Y
ID015848,2019,N/A,M,WHITE,F,N,Y
ID015849,2019,LD,F,HISPA,F,N,Y
ID015850,2019,N/A,F,WHITE,F,N,Y
ID015851,2019,UD,F,BLACK,F,N,Y
ID015852,2019,N/A,F,WHITE,F,N,Y
ID015853,2019,N/A,M,INTL,F,N,Y
ID015854,2019,N/A,M,INTL,F,N,Y
ID015855,2019,N/A,M,INTL,F,N,Y
ID015856,2019,FTF,M,WHITE,P,N,Y
ID015857,2019,FTF,M,WHITE,F,N,Y
ID015858,2019,N/A,F,WHITE,F,N,Y
ID015859,2019,FTF,F,HISPA,F,N,Y
ID015860,2019,FTF,M,WHITE,P,N,Y
ID015861,2019,FTF,F,HISPA,F,N,Y
ID015862,2019,N/A,F,HISPA,F,N,Y
ID015863,2019,FTF,M,WHITE,F,N,Y
ID015864,2019,N/A,F,WHITE,F,N,Y
ID015865,2019,N/A,F,WHITE,F,N,Y
ID015866,2019,N/A,M,HISPA,F,N,Y
ID015867,2019,UD,M,HISPA,P,N,Y
ID015868,2019,N/A,F,WHITE,P,N,Y
ID015869,2019,N/A,M,WHITE,F,N,Y
ID015870,2019,N/A,M,TWOMORE,F,N,Y
ID015871,2019,N/A,F,HISPA,F,N,Y
ID015872,2019,N/A,F,WHITE,F,N,Y
ID015873,2019,N/A,F,ASIAN,F,N,Y
ID015874,2019,N/A,F,WHITE,F,N,Y
ID015875,2019,FTF,F,HISPA,F,N,Y
ID015876,2019,FTF,F,HISPA,F,N,Y
ID015877,2019,UD,F,WHITE,P,N,Y
ID015878,2019,N/A,M,WHITE,F,N,Y
ID015879,2019,N/A,M,HISPA,F,N,Y
ID015880,2019,N/A,F,WHITE,F,N,Y
ID015881,2019,N/A,F,HISPA,F,N,Y
ID015882,2019,N/A,F,HISPA,F,N,Y
ID015883,2019,N/A,F,HISPA,F,N,Y
ID015884,2019,N/A,F,HISPA,F,N,Y
ID015885,2019,N/A,F,HISPA,P,N,Y
ID015886,2019,N/A,F,HISPA,F,N,Y
ID015887,2019,N/A,F,HISPA,F,N,Y
ID015888,2019,N/A,M,HISPA,P,N,Y
ID015889,2019,UD,F,WHITE,F,N,Y
ID015890,2019,N/A,M,WHITE,F,N,Y
ID015891,2019,N/A,F,WHITE,F,N,Y
ID015892,2019,N/A,M,HISPA,F,N,Y
ID015893,2019,N/A,F,HISPA,F,N,Y
ID015894,2019,N/A,F,WHITE,F,N,Y
ID015895,2019,N/A,M,HISPA,F,N,Y
ID015896,2019,N/A,M,HISPA,F,N,Y
ID015897,2019,N/A,F,HISPA,F,N,Y
ID015898,2019,FTF,M,WHITE,F,N,Y
ID015899,2019,N/A,F,WHITE,P,N,Y
ID015900,2019,LD,F,BLACK,F,N,Y
ID015901,2019,N/A,M,WHITE,F,N,Y
ID015902,2019,UD,F,WHITE,F,N,Y
ID015903,2019,FTF,M,WHITE,P,N,Y
ID015904,2019,N/A,F,WHITE,P,N,Y
ID015905,2019,FTF,F,WHITE,F,N,Y
ID015906,2019,N/A,F,WHITE,F,N,Y
ID015907,2019,N/A,F,TWOMORE,F,N,Y
ID015908,2019,UD,M,WHITE,P,N,Y
ID015909,2019,N/A,F,WHITE,F,N,Y
ID015910,2019,FTF,F,WHITE,F,N,Y
ID015911,2019,N/A,M,WHITE,F,N,Y
ID015912,2019,N/A,F,WHITE,F,N,Y
ID015913,2019,FTF,F,WHITE,F,N,Y
ID015914,2019,N/A,F,WHITE,F,N,Y
ID015915,2019,FTF,F,TWOMORE,F,N,Y
ID015916,2019,FTF,M,HISPA,F,N,Y
ID015917,2019,UD,M,TWOMORE,F,N,Y
ID015918,2019,N/A,M,WHITE,F,N,Y
ID015919,2019,N/A,F,ASIAN,F,N,Y
ID015920,2019,N/A,M,ASIAN,F,N,Y
ID015921,2019,N/A,F,HISPA,F,N,Y
ID015922,2019,N/A,M,WHITE,F,N,Y
ID015923,2019,N/A,M,PACIF,F,N,Y
ID015924,2019,N/A,F,WHITE,F,N,Y
ID015925,2019,FTF,F,WHITE,F,N,Y
ID015926,2019,UD,F,HISPA,P,N,Y
ID015927,2019,N/A,F,HISPA,F,N,Y
ID015928,2019,N/A,F,HISPA,F,N,Y
ID015929,2019,N/A,M,WHITE,F,N,Y
ID015930,2019,N/A,M,HISPA,F,N,Y
ID015931,2019,N/A,F,BLACK,F,N,Y
ID015932,2019,UD,M,AMIND,F,N,Y
ID015933,2019,N/A,F,WHITE,P,N,Y
ID015934,2019,N/A,F,HISPA,F,N,Y
ID015935,2019,N/A,F,HISPA,P,N,Y
ID015936,2019,N/A,F,HISPA,P,N,Y
ID015937,2019,N/A,F,WHITE,P,N,Y
ID015938,2019,N/A,M,INTL,F,N,Y
ID015939,2019,N/A,F,AMIND,F,N,Y
ID015940,2019,N/A,F,WHITE,F,N,Y
ID015941,2019,N/A,F,WHITE,P,N,Y
ID015942,2019,N/A,F,WHITE,P,N,Y
ID015943,2019,N/A,F,WHITE,P,N,Y
ID015944,2019,N/A,M,WHITE,F,N,Y
ID015945,2019,N/A,F,ASIAN,P,N,Y
ID015946,2019,N/A,F,WHITE,F,N,Y
ID015947,2019,N/A,F,WHITE,P,N,Y
ID015948,2019,N/A,F,WHITE,P,N,Y
ID015949,2019,N/A,F,HISPA,F,N,Y
ID015950,2019,N/A,F,TWOMORE,F,N,Y
ID015951,2019,N/A,F,WHITE,F,N,Y
ID015952,2019,N/A,M,TWOMORE,P,N,Y
ID015953,2019,N/A,F,WHITE,P,N,Y
ID015954,2019,N/A,F,WHITE,P,N,Y
ID015955,2019,N/A,F,WHITE,F,N,Y
ID015956,2019,N/A,M,HISPA,P,N,Y
ID015957,2019,N/A,F,TWOMORE,P,N,Y
ID015958,2019,N/A,F,AMIND,F,N,Y
ID015959,2019,N/A,F,WHITE,F,N,Y
ID015960,2019,N/A,F,WHITE,F,N,Y
ID015961,2019,N/A,M,NSPEC,F,N,Y
ID015962,2019,N/A,F,WHITE,P,N,Y
ID015963,2019,N/A,M,BLACK,P,N,Y
ID015964,2019,N/A,F,BLACK,P,N,Y
ID015965,2019,N/A,F,WHITE,F,N,Y
ID015966,2019,N/A,M,WHITE,P,N,Y
ID015967,2019,N/A,F,BLACK,P,N,Y
ID015968,2019,N/A,M,WHITE,P,N,Y
ID015969,2019,LD,F,HISPA,F,N,Y
ID015970,2019,N/A,F,HISPA,F,N,Y
ID015971,2019,FTF,M,HISPA,F,N,Y
ID015972,2019,N/A,F,HISPA,F,N,Y
ID015973,2019,UD,F,HISPA,F,N,Y
ID015974,2019,LD,M,HISPA,F,N,Y
ID015975,2019,N/A,M,HISPA,F,N,Y
ID015976,2019,N/A,F,WHITE,F,N,Y
ID015977,2019,N/A,M,TWOMORE,F,N,Y
ID015978,2019,FTF,M,WHITE,F,N,Y
ID015979,2019,N/A,M,HISPA,F,N,Y
ID015980,2019,FTF,M,WHITE,F,N,Y
ID015981,2019,FTF,M,WHITE,F,N,Y
ID015982,2019,FTF,F,WHITE,F,N,Y
ID015983,2019,FTF,F,WHITE,F,N,Y
ID015984,2019,N/A,F,HISPA,F,N,Y
ID015985,2019,FTF,F,HISPA,F,N,Y
ID015986,2019,FTF,F,HISPA,F,N,Y
ID015987,2019,N/A,F,WHITE,F,N,Y
ID015988,2019,N/A,F,WHITE,F,N,Y
ID015989,2019,N/A,M,WHITE,F,N,Y
ID015990,2019,N/A,F,HISPA,F,N,Y
ID015991,2019,FTF,F,WHITE,F,N,Y
